PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 38393_4,HD 38393,4.373,0.052,1.208,1.876,8.905,1.23,2.344,,,4.169242,0.052424,0,0,1,2035.009589
HD 693_0,HD 693,1.045,0.058,1.136,2.579,18.886,1.18,2.997,,,1.002562,0.081714,0,0,1,2035.010959
HD 693_1,HD 693,0.139,0.106,2.768,7.407,18.886,1.18,2.997,,,0.147385,0.001154,0,0,1,2035.010959
HD 693_3,HD 693,1.448,0.069,1.975,3.042,18.886,1.18,2.997,,,1.547879,0.720049,0,0,1,2035.010959
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.076276,128.346415,1.576986,0.23326,1,1,1,2035.010959
HD 693_5,HD 693,2.909,0.1,1.423,2.794,18.886,1.18,2.997,,,3.019863,0.014628,0,0,1,2035.010959
HD 693_6,HD 693,2.914,0.024,0.574,0.316,18.886,1.18,2.997,,,2.983042,0.840057,0,0,1,2035.010959
HD 693_7,HD 693,3.93,0.01,2.298,5.004,18.886,1.18,2.997,,,3.969299,0.030668,0,0,1,2035.010959
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,,,1.792125,0.177146,0,0,1,2035.012329
HD 17206_1,HD 17206,0.879,0.039,2.253,5.781,14.276,1.21,2.617,,,0.913142,0.018454,0,0,1,2035.012329
HD 17206_2,HD 17206,0.485,0.035,0.762,0.888,14.276,1.21,2.617,,,0.472626,0.020839,0,0,1,2035.012329
HD 210302_0,HD 210302,0.937,0.087,1.293,2.482,18.458,1.25,2.918,,,0.962589,0.493572,0,0,1,2035.013699
HD 210302_1,HD 210302,0.316,0.034,0.672,0.291,18.458,1.25,2.918,,,0.310093,0.062241,0,0,1,2035.013699
HD 210302_2,HD 210302,0.162,0.125,0.82,0.565,18.458,1.25,2.918,,,0.159697,0.106791,0,0,1,2035.013699
HD 210302_3,HD 210302,0.925,0.123,2.909,15.97,18.458,1.25,2.918,,,0.991222,0.015225,0,0,1,2035.013699
HD 210302_4,HD 210302,1.629,0.122,1.727,5.061,18.458,1.25,2.918,,,1.443954,0.902923,0,0,1,2035.013699
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,,,1.453625,0.003914,0,0,1,2035.015068
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.780136,100.436506,1.271789,0.661515,1,1,1,2035.015068
HD 43386_0,HD 43386,2.541,0.037,0.504,0.177,19.588,1.33,2.957,,,2.632362,0.000431,0,0,1,2035.016438
HD 43386_1,HD 43386,1.141,0.101,1.584,2.873,19.588,1.33,2.957,,,1.230615,0.16664,0,0,1,2035.016438
HD 43386_3,HD 43386,0.289,0.045,1.072,0.429,19.588,1.33,2.957,,,0.296689,0.541304,0,0,1,2035.016438
HD 19373_0,HD 19373,0.74,0.034,3.212,9.93,10.577,1.08,2.23,,,0.734069,0.513915,0,0,1,2035.017808
HD 19373_2,HD 19373,0.724,0.048,1.483,3.085,10.577,1.08,2.23,,,0.691267,0.195784,0,0,1,2035.017808
HD 19373_3,HD 19373,0.676,0.061,1.037,1.075,10.577,1.08,2.23,,,0.639038,0.842415,0,0,1,2035.017808
HD 19373_6,HD 19373,0.114,0.04,2.433,8.086,10.577,1.08,2.23,,,0.111213,0.017746,0,0,1,2035.017808
HD 19373_7,HD 19373,2.87,0.048,1.622,2.945,10.577,1.08,2.23,,,2.98063,0.225016,0,0,1,2035.017808
HD 16895 A_0,HD 16895 A,3.595,0.047,2.816,7.544,11.15,1.21,2.246,,,3.745591,0.11254,0,0,1,2035.019178
HD 16895 A_4,HD 16895 A,4.424,0.091,1.274,1.913,11.15,1.21,2.246,,,4.19751,0.065115,0,0,1,2035.019178
HD 16895 A_5,HD 16895 A,1.554,0.05,3.144,9.969,11.15,1.21,2.246,0.099724,99.569744,1.523988,0.054337,1,1,1,2035.019178
HD 16895 A_6,HD 16895 A,0.108,0.029,0.508,0.042,11.15,1.21,2.246,,,0.108591,0.180597,0,0,1,2035.019178
HD 84737_0,HD 84737,0.596,0.087,1.352,1.551,18.823,1.08,2.795,,,0.635327,0.019866,0,0,1,2035.020548
HD 84737_1,HD 84737,3.025,0.071,1.189,1.926,18.823,1.08,2.795,,,2.828699,0.793562,0,0,1,2035.020548
HD 84737_2,HD 84737,1.078,0.014,1.079,0.698,18.823,1.08,2.795,,,1.073196,0.016904,0,0,1,2035.020548
HD 84737_3,HD 84737,3.774,0.025,0.833,0.848,18.823,1.08,2.795,,,3.68617,0.298688,0,0,1,2035.020548
HD 84737_4,HD 84737,0.254,0.074,3.133,13.741,18.823,1.08,2.795,,,0.246559,0.277358,0,0,1,2035.020548
HD 84737_5,HD 84737,2.993,0.205,0.508,0.086,18.823,1.08,2.795,,,3.108158,0.37234,0,0,1,2035.020548
HD 187691 A_0,HD 187691 A,3.127,0.076,1.475,4.454,19.488,1.25,2.835,,,3.046951,0.177044,0,0,1,2035.021918
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,,,2.617092,0.031766,0,0,1,2035.021918
HD 187691 A_2,HD 187691 A,3.249,0.037,0.764,1.364,19.488,1.25,2.835,,,3.366988,0.873589,0,0,1,2035.021918
HD 187691 A_3,HD 187691 A,2.018,0.038,2.654,10.557,19.488,1.25,2.835,,,2.08837,0.012983,0,0,1,2035.021918
HD 43042_0,HD 43042,4.095,0.078,0.558,0.185,21.776,1.29,2.936,,,3.824635,0.191588,0,0,1,2035.023288
HD 43042_1,HD 43042,0.434,0.11,0.533,0.05,21.776,1.29,2.936,,,0.426025,0.241608,0,0,1,2035.023288
HD 43042_3,HD 43042,0.724,0.14,0.733,0.758,21.776,1.29,2.936,,,0.824759,0.91407,0,0,1,2035.023288
HD 212330 A_0,HD 212330 A,1.747,0.031,3.281,9.208,20.34,1.02,2.726,0.084513,147.600369,1.700129,0.224133,1,1,1,2035.024658
HD 141004_0,HD 141004,2.629,0.092,2.901,8.518,11.916,1.09,2.004,0.186819,153.947902,2.511255,0.585626,1,1,1,2035.026027
HD 141004_1,HD 141004,0.651,0.071,0.654,0.168,11.916,1.09,2.004,,,0.641736,0.13245,0,0,1,2035.026027
HD 141004_2,HD 141004,4.426,0.098,1.019,2.941,11.916,1.09,2.004,,,4.205225,0.505244,0,0,1,2035.026027
HD 141004_3,HD 141004,4.115,0.06,0.578,0.125,11.916,1.09,2.004,,,4.265546,0.066109,0,0,1,2035.026027
HD 141004_4,HD 141004,3.163,0.091,1.732,4.206,11.916,1.09,2.004,,,3.37971,0.522747,0,0,1,2035.026027
HD 4614 A_0,HD 4614 A,4.718,0.051,1.358,3.151,5.01,1.14,1.252,,,4.955754,0.125286,0,0,1,2035.027397
HD 4614 A_1,HD 4614 A,0.651,0.133,0.728,0.235,5.01,1.14,1.252,,,0.72724,0.873657,0,0,1,2035.027397
HD 4614 A_2,HD 4614 A,2.584,0.017,1.361,2.842,5.01,1.14,1.252,0.416993,323.629167,2.626719,0.684372,1,1,1,2035.027397
HD 58855_0,HD 58855,3.917,0.055,2.746,11.124,20.402,1.16,2.445,0.121451,236.325672,4.06952,0.825124,1,1,1,2035.028767
HD 58855_3,HD 58855,0.12,0.023,0.846,0.314,20.402,1.16,2.445,,,0.122586,0.087094,0,0,1,2035.028767
HD 58855_4,HD 58855,1.787,0.062,0.53,0.101,20.402,1.16,2.445,,,1.817384,0.982805,0,0,1,2035.028767
HD 58855_5,HD 58855,2.753,0.078,0.74,0.361,20.402,1.16,2.445,,,2.922913,0.866094,0,0,1,2035.028767
HD 58855_6,HD 58855,3.408,0.008,0.67,0.197,20.402,1.16,2.445,,,3.414191,0.042337,0,0,1,2035.028767
HD 58855_7,HD 58855,0.511,0.017,1.169,2.72,20.402,1.16,2.445,,,0.507161,0.04845,0,0,1,2035.028767
HD 58855_8,HD 58855,3.679,0.02,1.665,3.725,20.402,1.16,2.445,,,3.70516,0.049126,0,0,1,2035.028767
HD 7570_0,HD 7570,3.031,0.054,1.134,3.652,15.261,1.14,2.004,,,2.989966,0.959167,0,0,1,2035.030137
HD 7570_1,HD 7570,0.15,0.071,0.941,0.218,15.261,1.14,2.004,,,0.14013,0.744542,0,0,1,2035.030137
HD 7570_2,HD 7570,1.977,0.063,1.73,3.716,15.261,1.14,2.004,,,1.986874,0.078554,0,0,1,2035.030137
HD 7570_3,HD 7570,3.034,0.079,1.364,1.913,15.261,1.14,2.004,,,3.266998,0.652117,0,0,1,2035.030137
HD 7570_4,HD 7570,0.569,0.099,0.726,0.483,15.261,1.14,2.004,,,0.620946,0.316351,0,0,1,2035.030137
HD 84117_2,HD 84117,0.48,0.183,0.807,0.707,14.951,1.14,1.977,,,0.52059,0.006098,0,0,1,2035.031507
HD 84117_3,HD 84117,2.469,0.127,0.583,0.157,14.951,1.14,1.977,,,2.615849,0.05274,0,0,1,2035.031507
HD 84117_5,HD 84117,2.421,0.095,0.605,0.239,14.951,1.14,1.977,,,2.650765,0.505551,0,0,1,2035.031507
HD 190248_1,HD 190248,1.11,0.055,1.408,3.629,6.099,0.94,1.25,0.119773,172.284407,1.16077,0.817739,1,1,1,2035.032877
HD 190248_2,HD 190248,3.754,0.072,1.017,1.24,6.099,0.94,1.25,,,3.990551,0.100924,0,0,1,2035.032877
HD 190248_3,HD 190248,1.406,0.139,0.51,0.568,6.099,0.94,1.25,,,1.562443,0.003766,0,0,1,2035.032877
HD 34411_0,HD 34411,0.295,0.082,3.192,8.429,12.562,1.08,1.732,,,0.271889,0.320179,0,0,1,2035.034247
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.108852,110.134947,1.511207,0.554159,1,1,1,2035.034247
HD 34411_3,HD 34411,1.691,0.074,0.798,0.808,12.562,1.08,1.732,,,1.582592,0.429357,0,0,1,2035.034247
HD 203608_0,HD 203608,2.203,0.092,1.79,3.488,9.258,1.14,1.466,0.197248,52.207781,2.006949,0.576183,1,1,1,2035.035616
HD 203608_1,HD 203608,2.342,0.1,0.502,0.104,9.258,1.14,1.466,,,2.526834,0.960415,0,0,1,2035.035616
HD 203608_2,HD 203608,2.74,0.062,1.086,1.189,9.258,1.14,1.466,0.14209,129.580889,2.85772,0.897264,1,1,1,2035.035616
HD 203608_5,HD 203608,4.293,0.038,0.929,0.698,9.258,1.14,1.466,,,4.356817,0.106602,0,0,1,2035.035616
HD 203608_6,HD 203608,0.526,0.072,0.985,0.486,9.258,1.14,1.466,,,0.50732,0.787476,0,0,1,2035.035616
HD 160691_0,HD 160691,1.46,0.051,0.67,0.675,15.604,1.0,1.899,,,1.529518,0.333329,0,0,1,2035.036986
HD 160691_1,HD 160691,0.274,0.085,0.88,0.645,15.604,1.0,1.899,,,0.271924,0.440487,0,0,1,2035.036986
HD 160691_2,HD 160691,0.346,0.144,0.58,0.053,15.604,1.0,1.899,,,0.379378,0.916929,0,0,1,2035.036986
HD 160691_3,HD 160691,0.123,0.058,0.556,0.091,15.604,1.0,1.899,,,0.125676,0.46649,0,0,1,2035.036986
HD 160691_4,HD 160691,2.415,0.073,1.777,2.687,15.604,1.0,1.899,0.150282,91.222949,2.324506,0.349745,1,1,1,2035.036986
HD 160691_6,HD 160691,2.937,0.058,2.424,6.338,15.604,1.0,1.899,,,3.082808,0.011616,0,0,1,2035.036986
HD 160691_7,HD 160691,3.23,0.098,2.375,5.354,15.604,1.0,1.899,,,2.914052,0.084182,0,0,1,2035.036986
HD 114710_0,HD 114710,1.415,0.117,0.681,0.147,9.197,1.11,1.357,,,1.565091,0.626807,0,0,1,2035.038356
HD 114710_1,HD 114710,0.314,0.116,0.63,1.142,9.197,1.11,1.357,,,0.325852,0.123525,0,0,1,2035.038356
HD 114710_2,HD 114710,2.258,0.018,0.683,0.173,9.197,1.11,1.357,,,2.217916,0.112579,0,0,1,2035.038356
HD 114710_4,HD 114710,0.861,0.053,0.898,0.439,9.197,1.11,1.357,0.089396,58.262795,0.816108,0.263377,1,1,1,2035.038356
HD 114710_5,HD 114710,0.124,0.109,3.108,17.681,9.197,1.11,1.357,,,0.123158,0.832601,0,0,1,2035.038356
HD 1581_1,HD 1581,1.541,0.046,2.633,10.663,8.607,1.11,1.262,0.125233,235.669466,1.491259,0.771078,1,1,1,2035.039726
HD 1581_2,HD 1581,0.181,0.101,0.988,1.538,8.607,1.11,1.262,,,0.194113,0.924454,0,0,1,2035.039726
HD 1581_3,HD 1581,1.491,0.126,2.76,10.6,8.607,1.11,1.262,,,1.671432,0.037876,0,0,1,2035.039726
HD 1581_4,HD 1581,0.208,0.109,2.378,6.033,8.607,1.11,1.262,,,0.200619,0.638184,0,0,1,2035.039726
HD 90839_0,HD 90839,3.665,0.022,0.781,0.186,12.945,1.18,1.605,,,3.605815,0.022848,0,0,1,2035.041096
HD 90839_1,HD 90839,0.191,0.094,1.403,2.751,12.945,1.18,1.605,,,0.204658,0.507403,0,0,1,2035.041096
HD 90839_2,HD 90839,3.378,0.112,1.125,1.619,12.945,1.18,1.605,,,3.295797,0.844412,0,0,1,2035.041096
HD 90839_5,HD 90839,0.15,0.051,2.273,4.226,12.945,1.18,1.605,,,0.146401,0.034249,0,0,1,2035.041096
HD 33262 A_0,HD 33262 A,4.098,0.155,0.949,0.422,11.693,1.14,1.466,,,4.587633,0.1798,0,0,1,2035.042466
HD 33262 A_1,HD 33262 A,3.3,0.062,1.368,1.583,11.693,1.14,1.466,,,3.454879,0.009268,0,0,1,2035.042466
HD 33262 A_2,HD 33262 A,3.337,0.087,0.965,0.502,11.693,1.14,1.466,,,3.505654,0.134158,0,0,1,2035.042466
HD 33262 A_4,HD 33262 A,1.015,0.091,2.255,9.306,11.693,1.14,1.466,,,0.951321,0.98004,0,0,1,2035.042466
HD 33262 A_5,HD 33262 A,0.358,0.206,1.487,2.029,11.693,1.14,1.466,,,0.417593,0.506052,0,0,1,2035.042466
HD 33262 A_6,HD 33262 A,0.874,0.139,0.646,0.257,11.693,1.14,1.466,,,0.831092,0.022723,0,0,1,2035.042466
HD 33262 A_8,HD 33262 A,0.199,0.101,2.893,13.631,11.693,1.14,1.466,,,0.180977,0.915548,0,0,1,2035.042466
HD 109358_0,HD 109358,0.599,0.064,0.661,0.193,8.473,1.08,1.151,,,0.635742,0.265469,0,0,1,2035.043836
HD 109358_1,HD 109358,0.313,0.024,1.946,4.835,8.473,1.08,1.151,,,0.305824,0.005267,0,0,1,2035.043836
HD 109358_3,HD 109358,0.172,0.066,1.409,1.609,8.473,1.08,1.151,,,0.17368,0.25895,0,0,1,2035.043836
HD 109358_4,HD 109358,1.488,0.078,0.58,0.237,8.473,1.08,1.151,,,1.413669,0.524964,0,0,1,2035.043836
HD 109358_5,HD 109358,3.968,0.05,3.285,25.806,8.473,1.08,1.151,,,4.027805,0.10081,0,0,1,2035.043836
HD 95128_1,HD 95128,2.285,0.074,0.586,0.282,13.887,1.07,1.577,,,2.370145,0.414579,0,0,1,2035.045205
HD 95128_2,HD 95128,4.586,0.035,0.538,0.083,13.887,1.07,1.577,,,4.673924,0.045397,0,0,1,2035.045205
HD 95128_3,HD 95128,0.343,0.031,2.771,10.086,13.887,1.07,1.577,,,0.345269,0.074269,0,0,1,2035.045205
HD 95128_4,HD 95128,2.15,0.173,1.218,6.511,13.887,1.07,1.577,,,2.519242,0.136967,0,0,1,2035.045205
HD 95128_5,HD 95128,0.6,0.105,2.299,8.137,13.887,1.07,1.577,,,0.655141,0.507343,0,0,1,2035.045205
HD 95128_6,HD 95128,0.335,0.024,2.419,8.582,13.887,1.07,1.577,,,0.342238,0.309252,0,0,1,2035.045205
HD 95128_7,HD 95128,0.847,0.089,1.394,3.129,13.887,1.07,1.577,,,0.865437,0.100033,0,0,1,2035.045205
HD 95128_8,HD 95128,0.588,0.034,2.182,8.46,13.887,1.07,1.577,,,0.589313,0.751444,0,0,1,2035.045205
HD 143761_0,HD 143761,2.268,0.052,0.622,0.131,17.511,0.97,1.812,,,2.333319,0.822302,0,0,1,2035.046575
HD 143761_3,HD 143761,0.463,0.017,0.834,0.619,17.511,0.97,1.812,,,0.47043,0.161823,0,0,1,2035.046575
HD 143761_4,HD 143761,1.096,0.157,0.808,0.895,17.511,0.97,1.812,,,1.234497,0.576866,0,0,1,2035.046575
HD 143761_5,HD 143761,0.834,0.096,1.155,1.684,17.511,0.97,1.812,,,0.902229,0.022107,0,0,1,2035.046575
HD 143761_7,HD 143761,2.609,0.089,2.154,12.289,17.511,0.97,1.812,,,2.539452,0.213838,0,0,1,2035.046575
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.097619,178.754329,1.817941,0.260671,1,1,1,2035.047945
HD 46588 A_2,HD 46588 A,0.149,0.051,1.651,3.767,18.202,1.18,1.826,,,0.156031,0.578473,0,0,1,2035.047945
HD 46588 A_4,HD 46588 A,0.634,0.042,1.252,1.899,18.202,1.18,1.826,,,0.618896,0.470391,0,0,1,2035.047945
HD 46588 A_5,HD 46588 A,0.119,0.052,0.593,0.101,18.202,1.18,1.826,,,0.113607,0.311613,0,0,1,2035.047945
HD 46588 A_6,HD 46588 A,0.647,0.045,2.121,5.747,18.202,1.18,1.826,,,0.67586,0.592696,0,0,1,2035.047945
HD 46588 A_7,HD 46588 A,1.085,0.088,1.256,5.584,18.202,1.18,1.826,,,1.004074,0.74545,0,0,1,2035.047945
HD 46588 A_8,HD 46588 A,2.008,0.017,0.521,0.08,18.202,1.18,1.826,,,2.033142,0.03995,0,0,1,2035.047945
HD 17051_0,HD 17051,1.593,0.055,0.8,0.166,17.357,1.14,1.737,,,1.661579,0.457739,0,0,1,2035.049315
HD 17051_1,HD 17051,2.146,0.107,1.035,0.971,17.357,1.14,1.737,,,2.283371,0.307452,0,0,1,2035.049315
HD 17051_2,HD 17051,4.311,0.108,1.302,2.591,17.357,1.14,1.737,,,4.365158,0.533134,0,0,1,2035.049315
HD 165499_0,HD 165499,3.777,0.071,0.637,0.161,17.753,1.08,1.731,,,3.559203,0.169107,0,0,1,2035.050685
HD 165499_1,HD 165499,0.192,0.04,0.654,0.106,17.753,1.08,1.731,,,0.185617,0.833507,0,0,1,2035.050685
HD 165499_3,HD 165499,0.221,0.065,0.75,0.229,17.753,1.08,1.731,,,0.227605,0.894594,0,0,1,2035.050685
HD 165499_4,HD 165499,1.569,0.062,3.377,24.497,17.753,1.08,1.731,,,1.473166,0.006007,0,0,1,2035.050685
HD 10700_0,HD 10700,1.625,0.099,0.563,0.087,3.652,0.94,0.506,,,1.681619,0.473304,0,0,1,2035.052055
HD 86728 A_0,HD 86728 A,0.138,0.113,0.53,0.078,14.926,1.0,1.378,,,0.131774,0.191957,0,0,1,2035.053425
HD 86728 A_1,HD 86728 A,1.194,0.049,0.519,0.144,14.926,1.0,1.378,,,1.245556,0.033164,0,0,1,2035.053425
HD 86728 A_2,HD 86728 A,1.586,0.024,0.736,0.367,14.926,1.0,1.378,,,1.575997,0.083581,0,0,1,2035.053425
HD 86728 A_3,HD 86728 A,0.34,0.077,0.971,1.901,14.926,1.0,1.378,,,0.354795,0.127842,0,0,1,2035.053425
HD 86728 A_4,HD 86728 A,3.143,0.15,2.985,16.709,14.926,1.0,1.378,0.102645,282.806078,2.683119,0.849598,1,1,1,2035.053425
HD 86728 A_5,HD 86728 A,0.238,0.132,1.155,6.008,14.926,1.0,1.378,,,0.206604,0.341412,0,0,1,2035.053425
HD 86728 A_6,HD 86728 A,2.84,0.137,2.462,3.621,14.926,1.0,1.378,0.0961,219.97453,2.624537,0.856237,1,1,1,2035.053425
HD 20794_0,HD 20794,4.322,0.17,2.962,5.742,6.041,0.97,0.654,,,4.561039,0.020042,0,0,1,2035.054795
HD 20794_1,HD 20794,2.398,0.095,1.302,2.525,6.041,0.97,0.654,,,2.256886,0.023637,0,0,1,2035.054795
HD 115617_0,HD 115617,1.956,0.004,0.732,1.017,8.534,0.97,0.825,,,1.962295,0.261364,0,0,1,2035.056164
HD 115617_1,HD 115617,0.76,0.09,2.931,6.157,8.534,0.97,0.825,,,0.747042,0.760481,0,0,1,2035.056164
HD 115617_2,HD 115617,0.621,0.047,0.562,0.059,8.534,0.97,0.825,,,0.636127,0.173,0,0,1,2035.056164
HD 115617_3,HD 115617,0.199,0.073,3.38,12.207,8.534,0.97,0.825,,,0.185847,0.067562,0,0,1,2035.056164
HD 115617_4,HD 115617,2.599,0.104,0.763,0.174,8.534,0.97,0.825,,,2.784441,0.575468,0,0,1,2035.056164
HD 115617_5,HD 115617,2.098,0.045,1.487,3.177,8.534,0.97,0.825,0.172876,62.80419,2.021181,0.729494,1,1,1,2035.056164
HD 115617_6,HD 115617,3.003,0.084,0.942,0.936,8.534,0.97,0.825,,,3.067865,0.011644,0,0,1,2035.056164
HD 53705_0,HD 53705,0.273,0.081,1.735,2.717,17.059,1.04,1.49,,,0.261672,0.714843,0,0,1,2035.057534
HD 53705_1,HD 53705,2.604,0.083,3.306,16.05,17.059,1.04,1.49,0.136095,227.574812,2.514821,0.137243,1,1,1,2035.057534
HD 53705_2,HD 53705,1.597,0.089,2.478,13.971,17.059,1.04,1.49,0.085835,160.22212,1.610014,0.156887,1,1,1,2035.057534
HD 53705_3,HD 53705,0.715,0.026,1.359,2.038,17.059,1.04,1.49,,,0.715772,0.194856,0,0,1,2035.057534
HD 53705_4,HD 53705,0.527,0.092,2.437,10.745,17.059,1.04,1.49,,,0.505544,0.47274,0,0,1,2035.057534
HD 55575_0,HD 55575,1.084,0.09,0.727,0.186,16.852,1.14,1.463,,,1.008545,0.368835,0,0,1,2035.058904
HD 55575_1,HD 55575,0.133,0.053,0.578,0.677,16.852,1.14,1.463,,,0.136604,0.525853,0,0,1,2035.058904
HD 20630_1,HD 20630,0.648,0.142,1.547,4.726,9.276,0.98,0.857,,,0.624667,0.250397,0,0,1,2035.060274
HD 20630_5,HD 20630,1.387,0.083,0.621,0.63,9.276,0.98,0.857,,,1.27189,0.21337,0,0,1,2035.060274
HD 102365_0,HD 102365,1.154,0.024,2.235,11.472,9.319,1.02,0.844,0.115915,234.545794,1.126315,0.185647,1,1,1,2035.061644
HD 102365_1,HD 102365,4.021,0.031,1.113,0.834,9.319,1.02,0.844,,,4.145641,0.058764,0,0,1,2035.061644
HD 102365_2,HD 102365,0.113,0.031,0.976,0.303,9.319,1.02,0.844,,,0.110054,0.082971,0,0,1,2035.061644
HD 39091_1,HD 39091,3.12,0.028,1.191,1.952,18.287,1.08,1.533,,,3.178765,0.081053,0,0,1,2035.063014
HD 39091_2,HD 39091,2.865,0.029,0.677,0.089,18.287,1.08,1.533,,,2.784811,0.001729,0,0,1,2035.063014
HD 39091_3,HD 39091,3.55,0.072,1.069,0.919,18.287,1.08,1.533,,,3.604012,0.458319,0,0,1,2035.063014
